epoch,train_loss,pcc_recon,nrmse_recon,morph_err_norm,r_amp_err_mv,st60_anterior_mv,t_amp_err_mv,val_score,lr
1,0.28789945343947587,0.913360369344384,0.43235735296877664,1.484387364028668,0.27839088614799357,0.0834929748588891,0.1113200187875351,0.4871100820263335,0.0009990133642141358
2,0.2583390195744441,0.9155221424051452,0.42620040530452324,1.4615414822304662,0.2783340514227406,0.0817854403088792,0.10960590831568003,0.49147703690094724,0.000996057350657239
3,0.2398567276130266,0.9164851022542096,0.4309641598962511,1.487921223462921,0.27727976331077175,0.08154177476263204,0.11856711375774867,0.4882758200884403,0.0009911436253643444
4,0.22857883867040715,0.9190407460482908,0.4216554134909289,1.4378846986348164,0.2745685179769104,0.08018672235871861,0.1084346871212159,0.49581370513842854,0.0009842915805643156
5,0.2187911210143391,0.9186720811837429,0.4184398070825989,1.4308235978750392,0.2694947999564572,0.08005694138471448,0.1082278152214312,0.49734540860932497,0.0009755282581475769
6,0.20007943485260887,0.9195404700521914,0.417432707297487,1.426357131757644,0.2655946955255686,0.08012355688148726,0.10785806022516084,0.4982887149993973,0.0009648882429441258
7,0.19869944075232043,0.9214694820859811,0.43027765078241687,1.4487292363890802,0.27505643856070866,0.08032574503396321,0.11112460424662184,0.49277988594181543,0.0009524135262330099
8,0.23437466651803868,0.9212867537674639,0.40928786569802916,1.4051296164742342,0.2621912537809085,0.07931484788102995,0.10493696516490789,0.5032912287856446,0.0009381533400219318
9,0.2270078728085055,0.9211061496528201,0.4065680202002465,1.400801517783781,0.26370122367708404,0.07872300674367713,0.10496106800097767,0.5045440590054133,0.0009221639627510075
10,0.1991900015375851,0.9210007109543188,0.40628010233082507,1.40142985361127,0.2616839338760447,0.07892926069267026,0.10513599384255673,0.504569274022914,0.0009045084971874736
11,0.23019483273246272,0.9223267789068322,0.4157505975709231,1.4080811898090908,0.2684791907992795,0.0779940592470032,0.10789842196193379,0.5010764243189041,0.0008852566213878945
12,0.20113197078599648,0.9218253046342445,0.42008476564544805,1.4229494033303733,0.2667789999117921,0.07909287651349287,0.10957249148509576,0.49829382995418253,0.0008644843137107056
13,0.19343764893710613,0.9227641709848549,0.40759740180919557,1.3869455891229863,0.2597872508986674,0.07760791922780608,0.10532374378387739,0.5057216904766844,0.0008422735529643443
14,0.19405430043116212,0.9236299456176111,0.4002006848749008,1.3684306615908752,0.25804169120954845,0.0771304471610507,0.10172534963124594,0.5101038284763478,0.0008187119948743448
15,0.23232998116873205,0.9230229867143583,0.4021939340395759,1.3784385342368806,0.2593455818366396,0.07751385780551188,0.1031863123035366,0.5084159343142248,0.0007938926261462366
16,0.20547009062241106,0.9240764937253922,0.400051387433847,1.3629685307786705,0.2564622120874071,0.07675245005974905,0.1016945454281319,0.5107187048791366,0.0007679133974894982
17,0.17712878424893408,0.9243856488675412,0.40071965607504234,1.3750833221562409,0.256369700958021,0.07687385165935741,0.10499253138139365,0.5096239750689605,0.0007408768370508576
18,0.21807519367019482,0.9240453485169107,0.4015998272881688,1.366375568350535,0.2568962500520358,0.07663400100400979,0.10294179247752037,0.5098750457426873,0.0007128896457825362
19,0.2113044579677722,0.9233273499352201,0.40310094930615215,1.377607345765112,0.25705568331353573,0.07810673881738678,0.10184528228331255,0.5082398961735793,0.0006840622763423389
20,0.2121513207196532,0.9255187424890393,0.39635866813517223,1.3476730531280925,0.2560125595825904,0.07589876710655116,0.09980184674399709,0.5137201595468759,0.0006545084971874735
21,0.1722360904164174,0.9247468541070403,0.4089640102891437,1.3779200330843,0.26210148110174053,0.0769356485619637,0.10393861990887672,0.5065168599362635,0.0006243449435824271
22,0.18017510489067612,0.9250809812514718,0.40078823910694444,1.3534658956404104,0.25816821601848466,0.07598110880903523,0.10064597745947199,0.5114957602038377,0.0005936906572928622
23,0.1719656871522174,0.9259496473332255,0.3938271867830921,1.3430480346471694,0.2523637535358104,0.0757546278702548,0.09994140072264324,0.5151593768553067,0.000562666616782152
24,0.20529721771805165,0.925610415118717,0.3974494448520365,1.3529422846414143,0.25513877365567267,0.07580426919686292,0.10192824570513373,0.512926467942451,0.0005313952597646566
25,0.19987066251034027,0.925283054139873,0.3957528487634594,1.351103698028414,0.25580829996701093,0.0758967501791664,0.10089836888092168,0.5136026784067573,0.0004999999999999998
26,0.1649065621690277,0.9267059797331506,0.3943967447488592,1.3397480813503002,0.25474720719321675,0.07499102725916533,0.10052718046962908,0.5154371400211216,0.00046860474023534314
27,0.160472466103623,0.9251059774792336,0.402788611270809,1.364745915697714,0.2592914513718132,0.07630501988764699,0.10272127963482923,0.5098854915707012,0.00043733338321784774
28,0.19908674317412078,0.9268128824570872,0.39640969053544683,1.341245174465419,0.2574681424439688,0.07480588894948328,0.10071544275798519,0.5146009807436254,0.00040630934270713756
29,0.17822858720661744,0.9257345863864226,0.39122684902209137,1.3356809170943023,0.25226405997666607,0.07525819491951752,0.09925047237673826,0.5166578603223053,0.00037565505641757246
30,0.20387037031297736,0.9251130393540304,0.3970569819185853,1.3502493512107554,0.2552278661032404,0.07581213066854232,0.10107005352662757,0.5131354160749302,0.00034549150281252633
31,0.19396594137994244,0.9248365039911174,0.4078460190537243,1.3747382842791083,0.26435601058023034,0.07685424607095453,0.10255194389679974,0.507192255822455,0.00031593772365766105
32,0.1683779112611185,0.9258169700902261,0.39626743772716316,1.3385714393179218,0.2574308864545897,0.07484495067587678,0.09980731383136926,0.5145686765806186,0.00028711035421746355
33,0.20082626910880208,0.9260170065972355,0.39564519892618005,1.3439295629036558,0.2533918786161673,0.07546994602927135,0.10075146719843252,0.5144321199274199,0.0002591231629491422
34,0.17237827954266002,0.9256295518411227,0.3929632606285407,1.3355491761493763,0.25434766039380446,0.0750427734100905,0.09923213449640012,0.5159858872124543,0.00023208660251050145
35,0.15738195268546834,0.9251384842030336,0.40155047093059515,1.3617151373323049,0.2589263013807561,0.07647394135310272,0.10141482672615643,0.51058512989832,0.00020610737385376337
36,0.18347729007740887,0.9267258328307578,0.3914527148845941,1.3249526137152874,0.252214404535608,0.07438813258868156,0.09865706498785919,0.5177356056156461,0.00018128800512565502
37,0.17166413755073925,0.9263797774467236,0.39354225106917545,1.3320691205192337,0.25335260893777867,0.07480987923811488,0.09918531576009176,0.5162742181696274,0.00015772644703565555
38,0.18332216953036978,0.9266778452539359,0.39150559613645586,1.3280560051794492,0.2518781131033042,0.07468755916262969,0.09879069013495442,0.5174501695013694,0.00013551568628929425
39,0.15476083051522865,0.9267350598091223,0.3947126318608338,1.337426949366685,0.2539541765989804,0.07489550981474101,0.10035530238608838,0.5155138724477777,0.00011474337861210535
40,0.18117663168403156,0.9262269383071966,0.39733283880860354,1.3453732117413137,0.2562526372944885,0.07534631532349906,0.10069722636355036,0.5137542374612034,9.549150281252626e-05
41,0.18461027256596615,0.9259646071707279,0.3990807250034697,1.3394445522894105,0.2571584336361378,0.07485205749500491,0.10012966311096701,0.5135025982434074,7.783603724899252e-05
42,0.14868619913399658,0.9267322752041127,0.3928584259366388,1.327986264431889,0.2532438115759351,0.07441662509280574,0.09917286057836898,0.5169650252411564,6.184665997806817e-05
43,0.18108418037402718,0.9260379978934703,0.39492178800620426,1.341593417362595,0.25409085748849625,0.07549171499574744,0.09977562297498722,0.5148937459218124,4.7586473766990294e-05
44,0.13794637481709393,0.9258165868840501,0.39690638272663015,1.343938203649567,0.25572823924375615,0.07546331629300182,0.10007304044273777,0.5139032475621684,3.5111757055874305e-05
45,0.16107598634655862,0.9261116220311194,0.3967626361153318,1.3409113514709174,0.2558360301551982,0.07516891678054005,0.10001584605309566,0.5142863639266794,2.4471741852423218e-05
46,0.1729872477487387,0.9259252786758794,0.3958615037211672,1.340393085140003,0.2550536111591025,0.07523517030613805,0.09989633127585601,0.5146062557433733,1.5708419435684507e-05
