epoch,train_loss,pcc_recon,nrmse_recon,morph_err_norm,r_amp_err_mv,st60_anterior_mv,t_amp_err_mv,val_score,lr
36,0.1592139757156153,0.920519183717064,0.40328756453243936,1.3625132920609258,0.25695568789992856,0.07600668310871296,0.10364723192216026,0.5085017838737294,0.00018947512507439847
37,0.17244260136366768,0.9201034326695052,0.4071330788202225,1.3888028078427004,0.2590692428765186,0.07772553141277984,0.10574347525151498,0.5049493412009094,0.000166149182565299
38,0.15108621269738412,0.9198986286364847,0.4046597279111699,1.3728496270366044,0.2564262208537361,0.07653458060327183,0.10532328004504495,0.5070111631588987,0.00014416052942640132
39,0.1562955707914251,0.9198264605474483,0.4044566904822815,1.3726255104884888,0.2567314598794787,0.07685979749898451,0.10418882268574943,0.5070807222611843,0.00012359594482598432
40,0.15698364809812868,0.9196860717333925,0.40298914806410224,1.3773856298872684,0.2572468703369174,0.07725546550146654,0.10427523136070561,0.5072054266662059,0.00010453658778440102
41,0.14611909412504995,0.9202771987143155,0.40755630909451107,1.3805414333300159,0.2585805323184254,0.07709039064773589,0.10531709836026944,0.5054814861477694,8.70576768765026e-05
42,0.16422176104970276,0.9202494266785535,0.4043308750181802,1.3757482087087252,0.25738652112056426,0.07683075249853005,0.10501624878085808,0.5070117790726083,7.12281933782875e-05
43,0.1622540716027074,0.9196178307035785,0.4102723098774902,1.3903533395305376,0.2607426825607486,0.07756120791779447,0.1061995733375533,0.5035551589977794,5.71106090293204e-05
44,0.16130502031677785,0.9197509719235494,0.4066932626566448,1.3804366163116246,0.25980781220079086,0.07706303346321124,0.10499954084361639,0.5056436133941784,4.4760639485315563e-05
45,0.1669075960320804,0.9197946431928417,0.4074075559207431,1.3869850049380623,0.25928546715647394,0.07755558544090616,0.10564310501175804,0.5048963724147858,3.422702443389899e-05
46,0.1503485903445193,0.9200075894348456,0.4049671797317598,1.3794941307019886,0.2578245921735438,0.07721843965172152,0.10484554260336888,0.5064189609785725,2.5551335241327665e-05
