epoch,train_loss,pcc_recon,nrmse_recon,morph_err_norm,r_amp_err_mv,st60_anterior_mv,t_amp_err_mv,val_score,lr
38,0.05816614705220084,0.9670173998169543,0.22186892998252616,0.6949790959344004,0.09475011854441068,0.04154359125500169,0.05543791945199183,0.6784842309356164,4.9299549023895354e-05
39,0.051321215691346234,0.9672124223784465,0.2206299583970316,0.6858611446340349,0.0935434927112944,0.04100043624479306,0.054693986842442956,0.6805935746387093,4.327557979751057e-05
40,0.18176980073536364,0.9670270360695676,0.22098954650291325,0.6911306557389737,0.09407089646657878,0.041330961200543206,0.05512504418008884,0.679553834129671,3.769253581563263e-05
41,0.10817871832370977,0.9671987028936699,0.22073172520903755,0.6880822225553567,0.09400444920730153,0.04111841695485722,0.0548680811398449,0.6802025178001644,3.2572450802207845e-05
42,0.10027620301458656,0.9671173597277712,0.22070988925901988,0.6908374347532488,0.09396069438769183,0.04138543027540703,0.05490673128344597,0.6797834186505382,2.793553139363978e-05
43,0.0581374165828011,0.9671844285778425,0.22058983251592815,0.6880809198191321,0.09330796014107422,0.04120135293651902,0.05482782909386031,0.6802792512214317,2.3800077392427196e-05
44,0.06969917042057633,0.9673018060416406,0.22047945588457052,0.6895483348136967,0.09400962028084238,0.041271781194378375,0.054846270776721176,0.6801603858125922,2.0182409546203555e-05
45,0.15901357741848401,0.9672294201186857,0.22046585884690198,0.6889915275912937,0.09369856415555701,0.04121676582112532,0.05493759156734503,0.6802287115959877,1.7096805137202738e-05
46,0.0633791690788177,0.96715282181562,0.2206834291520792,0.6896902331599998,0.0932920574415646,0.04121532756594915,0.05527347001768307,0.6799785187377035,1.455544163634851e-05
47,0.11026367342770647,0.9672979017599318,0.2202862578005297,0.6857635205522941,0.09368447549299362,0.04102656495775558,0.054544018644523386,0.6808295647947546,1.2568348644340136e-05
48,0.05484527039601851,0.9671760745076919,0.2204116897481572,0.6889397091413806,0.09389707626467314,0.0412081821015267,0.05488824355843212,0.6802512403680796,1.1143368309400724e-05
49,0.05260070011718199,0.9673000528514248,0.22016784400920478,0.6870323733315912,0.0936147981579629,0.04106977818220845,0.05481593800546311,0.6807096916727409,1.0286124377900624e-05
50,0.05043763185248656,0.9671575825693844,0.2203300725425692,0.6896600940438851,0.09394059235747015,0.041277573098174355,0.0548831312114014,0.6801857494282917,1e-05
